Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
7864366727,HHS4670,NY,PAS,02/11/2017 12:00:00 AM,38,4DSD,NISSA,T,44930,31950,29230,20180818,90,90,90,363998,T301,C,1129A,,K,F,44,Graham Ave,,0,408,C3,,YYYYYY,0830A,0700P,BL,,0,,0,15,,,,
7864366715,HFH3907,NY,PAS,02/11/2017 12:00:00 AM,19,SUBN,DODGE,T,44930,23230,31950,20180518,90,90,90,363998,T301,C,1115A,,K,F,12,Graham Ave,,0,408,I4,,YYYYYYY,,,GY,,2004,,0,15,,,,
7864366697,HES8994,NY,PAS,02/11/2017 12:00:00 AM,38,SUBN,NISSA,T,31950,23230,44930,20180425,90,90,90,363998,T301,C,1024A,,K,O,7,Debevoise St,,0,408,J6,,YYYYYY,0830A,0700P,GY,,2006,,0,15,,,,
7864366685,GLM9013,NY,PAS,02/11/2017 12:00:00 AM,71,4DSD,LEXUS,T,31950,23230,44930,20171117,90,90,90,363998,T301,C,1021A,,K,F,7,Debevoise St,,0,408,J3,,YYYYYYY,,,BK,,2016,,0,15,,,,
7864366673,HGC1747,NY,PAS,02/11/2017 12:00:00 AM,70,SUBN,INFIN,T,62530,55430,58330,20170210,90,90,90,363998,T301,C,1007A,,K,F,29,Moore St,,0,408,I4,,YYYYYYY,,,WHITE,,2017,,0,15,,,,
7846741251,GUV2790,NY,PAS,02/11/2017 12:00:00 AM,38,SUBN,ME/BE,T,58330,34130,63630,20190121,94,94,94,361069,T301,D,0124P,,K,F,599,Manhattan Ave,,0,408,C3,,YYYYYY,0830A,0700P,BK,,2001,,0,17,,,,
7846741240,GWK3659,NY,PAS,02/11/2017 12:00:00 AM,19,4DSD,TOYOT,T,58330,65730,60430,20170510,94,94,94,361069,T301,D,1243P,,K,F,708,Manhattan Ave,,0,408,J6,,YYYYYYY,,,GY,,2004,,0,17,,,,
7846741214,HCS4949,NY,PAS,02/11/2017 12:00:00 AM,38,SUBN,JEEP,T,58330,65530,61130,20171130,94,94,94,361069,T301,D,1225P,,K,F,842,Manhattan Ave,,0,408,J3,,YYYYYY,0800A,0700P,GY,,2016,,0,17,,,,
7846741159,HMZ2917,NY,PAS,02/11/2017 12:00:00 AM,75,SUBN,TOYOT,T,54010,42030,58330,20190206,94,94,94,361069,T301,D,1003A,,K,F,140,Kent St,,0,408,J3,,,,,BL,,2006,,0,17,,,,
7846741135,HDX7426,NY,PAS,02/11/2017 12:00:00 AM,71,4DSD,ME/BE,T,92430,0,0,20180131,94,94,94,361069,T301,D,0945A,,K,I,W,West St,40ft S/of Greenpoint,0,408,I4,,YYYYYYY,,,BLACK,,2007,,0,17,,,,
7846741093,GWM3784,NY,PAS,02/11/2017 12:00:00 AM,38,PICK,TOYOT,T,58330,46030,54010,20170412,94,94,94,361069,T301,D,0912A,,K,F,909,Manhattan Ave,,0,408,J6,,YYYYYY,0830A,0700P,BK,,2002,,0,17,,,,
7846741070,GBK4549,NY,PAS,02/11/2017 12:00:00 AM,71,4DSD,TOYOT,T,45830,42030,58330,20180823,94,94,94,361069,T301,D,0857A,,K,F,158,Green St,,0,408,I4,,YYYYYYY,,,GOLD,,2004,,0,17,,,,
7846741056,JSF5310,PA,PAS,02/11/2017 12:00:00 AM,38,SUBN,NISSA,T,58330,42130,34730,20170988,94,94,94,361069,T301,D,0843A,,K,F,1064,Manhattan Ave,,0,408,I4,,YYYYYY,0800A,0700P,BLACK,,0,,0,17,,,,
7846741032,GLP3769,NY,PAS,02/11/2017 12:00:00 AM,38,4DSD,TOYOT,T,58330,42130,34730,20171128,94,94,94,361069,T301,D,0837A,,K,F,1054,Manhattan Ave,,0,408,I4,,YYYYYY,0800A,0700P,GY,,2013,,0,17,,,,
7846741007,HMD2099,NY,PAS,02/11/2017 12:00:00 AM,38,SUBN,SUBAR,T,46030,42030,58330,20190116,94,94,94,361069,T301,D,0820A,,K,F,134,Greenpoint Ave,,0,408,I4,,YYYYYY,0800A,0700P,GY,,2014,,0,17,,,,
7494950540,HBU2827,NY,PAS,02/11/2017 12:00:00 AM,71,2DSD,FIAT,T,78430,95030,19530,20170617,90,90,90,361838,T301,N,0116P,,K,F,86,S 4th St,,0,408,J2,,YYYYYYY,,,BK,,2013,,0,14,,,,
7494950527,GGA8382,NY,PAS,02/11/2017 12:00:00 AM,74,SUBN,ROVER,T,19530,78430,78530,20180225,90,90,90,361838,T301,N,1254P,,K,F,338,Berry St,,0,408,E2,,,,,BK,,2015,,0,14,,,,
7494950515,HKX2451,NY,PAS,02/11/2017 12:00:00 AM,40,4DSD,JAGUA,T,78430,95030,19530,20181002,90,90,90,361838,T301,N,1248P,,K,O,69,S 4th St,,0,408,J6,,YYYYYYY,,,BLUE,,2017,,4,14,,,,
7494950503,HDF4615,NY,PAS,02/11/2017 12:00:00 AM,71,SUBN,ME/BE,T,18630,78230,78330,20180110,90,90,90,361838,T301,N,1234P,,K,F,327,Bedford Ave,,0,408,D,,YYYYYYY,,,BK,,2008,,0,14,,,,
7494950497,GYD3233,NY,PAS,02/11/2017 12:00:00 AM,20,4DSD,AUDI,T,78230,34130,73650,20170421,90,90,90,361838,T301,N,1218P,,K,F,193-199,S 2nd St,,0,408,D,,YYYYYYY,,,BK,,2012,,0,14,,,,
7494950485,GXW8539,PA,PAS,02/11/2017 12:00:00 AM,20,4DSD,CHRYS,T,78230,34130,73650,20170588,90,90,90,361838,T301,N,1214P,,K,F,193-199,S 2nd St,,0,408,I4,,YYYYYYY,,,RED,,0,,0,14,,,,
7494950450,HDV5336,NY,PAS,02/11/2017 12:00:00 AM,40,4DSD,TOYOT,T,78730,19530,18630,20180303,90,90,90,361838,T301,N,1044A,,K,O,93,S 8th St,,0,408,E2,,YYYYYYY,,,GY,,2003,,8,14,,,,
7494950448,HDV4865,NY,PAS,02/11/2017 12:00:00 AM,40,4DSD,TOYOT,T,78730,19530,18630,20190105,90,90,90,361838,T301,N,1042A,,K,F,100,S 8th St,,0,408,J6,,YYYYYYY,,,BL,,2006,,5,14,,,,
7494950436,HEA5856,NY,PAS,02/11/2017 12:00:00 AM,71,4DSD,TOYOT,T,78730,18630,34130,20180103,90,90,90,361838,T301,N,1037A,,K,F,154,S 8th St,,0,408,E2,,YYYYYYY,,,BK,,2015,,0,14,,,,
7494950412,GGM8472,NY,PAS,02/11/2017 12:00:00 AM,71,SUBN,FORD,T,33030,19530,18630,20170623,90,90,90,361838,T301,N,1003A,,K,F,72,Division Ave,,0,408,J6,,YYYYYYY,,,GY,,2015,,0,14,,,,
7494950382,GXL4802,NY,PAS,02/11/2017 12:00:00 AM,14,SUBN,TOYOT,T,62730,0,0,20170428,90,90,90,361838,T301,N,0951A,,K,I,N,Morton St,15ft W/of Juliana Pl,0,408,J6,,YYYYYYY,,,BK,,2015,,0,14,,,,
7494950369,GTC1634,NY,PAS,02/11/2017 12:00:00 AM,70,SUBN,MERCU,T,84330,54000,95030,20170128,90,90,90,361838,T301,N,0932A,,K,F,29,Taylor St,,0,408,J6,,YYYYYYY,,,RD,,2003,,0,14,,,,
7494950357,GRG9791,NY,PAS,02/11/2017 12:00:00 AM,71,SUBN,ACURA,T,84330,54000,95030,20180731,90,90,90,361838,T301,N,0928A,,K,F,37,Taylor St,,0,408,J6,,YYYYYYY,,,BK,,2015,,0,14,,,,
7494950345,HEP8320,NY,PAS,02/11/2017 12:00:00 AM,71,4DSD,NISSA,T,73830,18630,54830,20171230,90,90,90,361838,T301,N,0914A,,K,F,163,Ross St,,0,408,J6,,YYYYYYY,,,GY,,2015,,0,14,,,,
7494950333,GVJ8726,NY,PAS,02/11/2017 12:00:00 AM,71,4DSD,HYUND,T,58730,49430,70230,20181203,90,90,90,361838,T301,N,0833A,,K,O,298,Marcy Ave,,0,408,E2,,YYYYYYY,,,BLUE,,2015,,0,14,,,,
7494950310,HCA2217,NY,PAS,02/11/2017 12:00:00 AM,40,SUBN,FORD,T,70230,58730,47430,20171117,90,90,90,361838,T301,N,0819A,,K,F,215,Penn St,,0,408,I4,,YYYYYYY,,,GY,,2014,,6,14,,,,
7862039762,S26CRX,NJ,PAS,02/12/2017 12:00:00 AM,40,SUBN,CHEVR,T,72730,73690,67030,88888888,79,79,79,357082,T301,I,0407P,,K,F,787,Prospect Pl,,0,408,E2,,YYYYYYY,,,GREY,,0,,0,4B,,,,
7862039701,KBR9033,PA,PAS,02/12/2017 12:00:00 AM,48,4DSD,TOYOT,T,89730,45030,81430,20170388,77,77,77,357082,T301,I,0300P,,K,F,729,Washington Ave,,0,408,E2,,,,,GREY,,0,,0,4B,,,,
7862039695,FPH9991,TX,PAS,02/12/2017 12:00:00 AM,40,4DSD,HONDA,T,80330,86330,89730,88880088,77,77,77,357082,T301,I,0255P,,K,F,359,St Johns Pl,,0,408,C,,YYYYYYY,,,WHITE,,0,,0,4B,,,,
7862039683,1KF172,MA,PAS,02/12/2017 12:00:00 AM,14,4DSD,TOYOT,T,38430,0,0,88880288,77,77,77,357082,T301,I,0247P,,K,I,E,Eastern Pky,20ft N/of Plaza Stre,0,408,D,,YYYYYYY,,,GREY,,0,,0,4B,,,,
7862039646,WVN14L,NJ,PAS,02/12/2017 12:00:00 AM,40,4DSD,HONDA,T,38430,12130,86030,88888888,77,77,77,357082,T301,I,0208P,,K,O,885,Eastern Pky,,0,408,C,,YYYYYYY,,,BLACK,,0,,6,4B,,,,
7862039609,FLW1359,NY,PAS,02/12/2017 12:00:00 AM,40,4DSD,ME/BE,T,73110,56030,38430,20170515,77,77,77,357082,T301,I,0138P,,K,F,599,Ralph Ave,,0,408,J3,,YYYYYYY,,,BK,,2016,,3,4B,,,,
7862039592,FDW3871,NY,PAS,02/12/2017 12:00:00 AM,70,SUBN,FORD,T,80430,86630,73430,20161003,77,77,77,357082,T301,I,0124P,,K,F,1238,St Marks Ave,,0,408,C3,,YYYYYYY,,,GREY,,2005,,0,4B,,,,
7862039579,Z687067,IL,PAS,02/12/2017 12:00:00 AM,19,4DSD,BMW,T,86630,68930,31830,20170488,77,77,77,357082,T301,I,0111P,,K,F,80,Utica Ave,,0,408,D,,YYYYYYY,,,BLACK,,0,,0,4B,,,,
7862039543,T716495C,NY,OMT,02/12/2017 12:00:00 AM,14,4DSD,FORD,T,12130,80330,56030,20171031,77,77,77,357082,T301,I,1248P,,K,F,296,Albany Ave,,0,408,D,,YYYYYYY,,,BL,,2009,,0,4B,,,,
7862039531,P15EFR,NJ,PAS,02/12/2017 12:00:00 AM,20,SUBN,ROVER,T,54070,24830,30930,88888888,77,77,77,357082,T301,I,1240P,,K,O,375,Kingston Ave,,0,408,E2,,YYYYYYY,,,BLACK,,0,,0,4B,,,,
7862039520,UUE196,NY,PAS,02/12/2017 12:00:00 AM,40,4DSD,HONDA,T,80430,67030,64830,20170309,77,77,77,357082,T301,I,1221P,,K,F,701,St Marks Ave,,0,408,D,,YYYYYYY,,,GR,,1994,,5,4B,,,,
7862039518,DYR5986,NY,PAS,02/12/2017 12:00:00 AM,20,SUBN,LEXUS,T,73690,80430,72730,20170502,77,77,77,357082,T301,I,1214P,,K,O,64,Rogers Ave,,0,408,C,,YYYYYYY,,,GY,,2008,,0,4B,,,,
7862039488,268PMG,FL,PAS,02/12/2017 12:00:00 AM,40,SUBN,CHEVR,T,75430,0,0,20170688,79,79,79,357082,T301,I,1151A,,K,I,E,Schenectady Ave,15ft S/of Pacific St,0,408,D,,YYYYYYY,,,WHITE,,0,,3,4B,,,,
7862039798,GRA4068,NY,PAS,02/12/2017 12:00:00 AM,19,4DSD,HONDA,T,42730,79030,79430,88888888,88,88,88,357082,T301,I,0436P,,K,F,733-735,Fulton St,,0,408,C3,,YYYYYYY,,,TAN,,2004,,0,4B,,,,
7862039786,GWK1817,NY,PAS,02/12/2017 12:00:00 AM,19,SUBN,GMC,T,42730,67030,88230,20170324,79,79,79,357082,T301,I,0423P,,K,F,1294,Fulton St,,0,408,D,,YYYYYYY,,,BK,,2006,,0,4B,,,,
7862039774,HDG7666,NY,PAS,02/12/2017 12:00:00 AM,20,2DSD,MINI,T,42730,67030,88230,20171109,79,79,79,357082,T301,I,0419P,,K,F,1339,Fulton St,,0,408,E2,,YYYYYYY,,,BL,,2015,,0,4B,,,,
7862039750,GXT5874,NY,PAS,02/12/2017 12:00:00 AM,40,SUBN,TOYOT,T,23330,31830,19230,20170503,79,79,79,357082,T301,I,0355P,,K,O,97,Brooklyn Ave,,0,408,D,,YYYYYYY,,,BK,,2015,,3,4B,,,,
7862039749,GXM6753,NY,PAS,02/12/2017 12:00:00 AM,20,SUBN,ME/BE,T,42730,12930,12930,20170709,79,79,79,357082,T301,I,0345P,,K,F,1228,Fulton St,,0,408,D,,YYYYYYY,,,WH,,2015,,0,4B,,,,
7862039737,HFP7298,NY,PAS,02/12/2017 12:00:00 AM,20,4DSD,FORD,T,42730,41930,79630,20180425,79,79,79,357082,T301,I,0340P,,K,O,1173,Fulton St,,0,408,E2,,YYYYYYY,,,BK,,2012,,0,4B,,,,
7862039713,HDV1989,NY,PAS,02/12/2017 12:00:00 AM,40,SUBN,HONDA,T,89730,19230,80430,88888888,77,77,77,357082,T301,I,0304P,,K,F,657,Washington Ave,,0,408,E9,,YYYYYYY,,,BLACK,,2013,,6,4B,,,,
7862039660,HKW8212,NY,PAS,02/12/2017 12:00:00 AM,20,SUBN,JEEP,T,38430,0,0,20180829,77,77,77,357082,T301,I,0228P,,K,I,E,Eastern Pky,80ft N/of Bedford Av,0,408,E2,,YYYYYYY,,,GY,,2016,,0,4B,,,,
7862039622,GVA6922,NY,PAS,02/12/2017 12:00:00 AM,14,SUBN,JEEP,T,38430,73430,23530,20161215,77,77,77,357082,T301,I,0148P,,K,O,1215,Eastern Pky,,0,408,J3,,YYYYYYY,,,BK,,2015,,0,4B,,,,
7862039610,GVA6922,NY,PAS,02/12/2017 12:00:00 AM,70,SUBN,JEEP,T,38430,73430,23530,20161215,77,77,77,357082,T301,I,0145P,,K,O,1215,Eastern Pky,,0,408,E2,,YYYYYYY,,,BK,,2015,,0,4B,,,,
7862039580,HDV5229,NY,PAS,02/12/2017 12:00:00 AM,19,SUBN,CHEVR,T,86630,68930,31830,20180310,77,77,77,357082,T301,I,0112P,,K,F,80,Utica Ave,,0,408,C3,,YYYYYYY,,,GY,,2002,,0,4B,,,,
7862039567,HJR6305,NY,PAS,02/12/2017 12:00:00 AM,20,SUBN,TOYOT,T,56030,75430,86630,20180926,77,77,77,357082,T301,I,1258P,,K,O,1311,Lincoln Pl,,0,408,C,,YYYYYYY,,,GY,,2012,,0,4B,,,,
7862039490,HLA7598,NY,PAS,02/12/2017 12:00:00 AM,14,SUBN,JEEP,T,67030,72730,69330,20181218,77,77,77,357082,T301,I,1206P,,K,F,722,Nostrand Ave,,0,408,E2,,YYYYYYY,,,GY,,2004,,0,4B,,,,
7862039476,HHS1333,NY,PAS,02/12/2017 12:00:00 AM,20,VAN,FORD,T,49130,0,0,88888888,79,79,79,357082,T301,I,1143A,,K,I,E,Herkimer St,30ft S/of Troy Ave,0,408,E5,,YYYYYYY,,,RED,,0,,0,4B,,,,
7862039464,HDV2424,NY,PAS,02/12/2017 12:00:00 AM,50,4DSD,TOYOT,T,0,0,0,20180127,79,79,79,357082,T301,I,1137A,,K,I,E,Herkimer St,0ft S/of Albany Ave,0,408,C,,,,,BL,,2011,,0,4B,,,,
7862039439,HAU7893,NY,PAS,02/12/2017 12:00:00 AM,14,4DSD,CADIL,T,67030,42730,49130,20171015,79,79,79,357082,T301,I,1116A,,K,F,501,Nostrand Ave,,0,408,J6,,YYYYYYY,,,BK,,2014,,0,4B,,,,
7862040016,NYP5579,NY,SRN,02/13/2017 12:00:00 AM,38,SUBN,FORD,T,48030,0,0,20180731,90,90,90,359609,T301,S,0522P,,K,I,W,Havemeyer St,45ft S/of Broadway,0,408,I4,,YYYYYY,0830P,0700P,BL,,2016,,0,14,,,,
7862039968,KDM1892,PA,PAS,02/13/2017 12:00:00 AM,14,4DSD,NISSA,T,58730,78530,23230,20160588,90,90,90,359609,T301,S,0406P,,K,F,161,Marcy Ave,,0,408,I4,,YYYYYYY,0400P,0700P,RED,,0,,0,14,,,,
7862039956,T51HJV,NJ,PAS,02/13/2017 12:00:00 AM,38,4DSD,FORD,T,23230,48030,58730,88888888,90,90,90,359609,T301,S,0401P,,K,F,267,Broadway,,0,408,I4,,YYYYYY,1200A,0700P,BLACK,,0,,0,14,,,,
7862039944,BTX8060,NY,PAS,02/13/2017 12:00:00 AM,38,SUBN,CHRYS,T,54830,73650,93630,20181213,90,90,90,359609,T301,S,0156P,,K,F,33,Lee Ave,,0,408,I4,,YYYYY,0830A,0700P,BR,,2015,,0,14,,,,
7862039890,BWC7441,NY,PAS,02/13/2017 12:00:00 AM,37,SUBN,FORD,T,23230,78830,53970,20180715,90,90,90,359609,T301,S,1204P,1144A,K,F,347,Broadway,,0,408,I3,,YYYYYY,0900A,0700P,RED,,2003,328-3075,0,14,,,,
7862039889,ZGF81C,NJ,PAS,02/13/2017 12:00:00 AM,37,VAN,TOYOT,T,23230,78830,53970,88888888,90,90,90,359609,T301,S,1202P,1144A,K,F,351,Broadway,,0,408,J3,,YYYYYY,0900A,0700P,SILVE,,0,328-3075,0,14,,,,
7862039877,1742CM,NY,COM,02/13/2017 12:00:00 AM,70,VAN,ISUZU,T,33030,53970,47430,88888888,90,90,90,359609,T301,S,1151A,,K,F,282,Division Ave,,0,408,C,,,,,WHITE,,0,,0,14,,,,
7862039865,1742CM,NY,COM,02/13/2017 12:00:00 AM,14,VAN,ISUZU,T,33030,53970,47430,88888888,90,90,90,359609,T301,S,1149A,,K,F,282,Division Ave,,0,408,E3,,YYYYYYY,,,WHITE,,0,,0,14,,,,
7862039830,FYD3694,NY,PAS,02/13/2017 12:00:00 AM,37,SUBN,NISSA,T,23230,78830,53970,20180606,90,90,90,359609,T301,S,1135A,1059A,K,F,345,Broadway,,0,408,I4,,YYYYYY,0900A,0700P,RD,,2016,319-3048,0,14,,,,
7862039816,FGY1675,NY,PAS,02/13/2017 12:00:00 AM,38,4DSD,NISSA,T,23230,58730,23340,20190128,90,90,90,359609,T301,S,1128A,,K,F,303,Broadway,,0,408,A1,,YYYYYY,0900A,0700P,BLACK,,2011,,0,14,,,,
7846741603,FZD9211,NY,PAS,02/13/2017 12:00:00 AM,37,SUBN,TOYOT,T,40930,72730,5780,20180526,78,78,78,364015,T301,O,0631P,0221P,K,O,288,Flatbush Ave,,0,408,E2,,YYYYYY,1000A,0700P,GY,,2015,333-3041,0,19,,,,
7846741597,FTM8406,NY,PAS,02/13/2017 12:00:00 AM,40,PICK,FORD,T,45030,80430,72730,20171213,77,77,77,364015,T301,O,0554P,,K,F,615,Grand Ave,,0,408,F1,,YYYYYYY,,,RD,,1999,,1,19,,,,
7846741573,FCW1801,NY,PAS,02/13/2017 12:00:00 AM,38,SUBN,DODGE,T,26730,72730,69330,20180719,77,77,77,364015,T301,O,0457P,,K,F,727,Classon Ave,,0,408,J3,,YYYYYY,0830A,0700P,BK,,2010,,0,19,,,,
7846741550,DGN5938,NY,PAS,02/13/2017 12:00:00 AM,71,SUBN,HONDA,T,69330,0,0,20170517,77,77,77,364015,T301,O,0423P,,K,I,N,Park Pl,20ft E/of Underhill,0,408,J3,,YYYYYYY,,,BL,,2005,,0,19,,,,
7846741548,DYB6369,NY,PAS,02/13/2017 12:00:00 AM,70,SUBN,TOYOT,T,81430,86330,89730,20170208,77,77,77,364015,T301,O,0417P,,K,O,395,Sterling Pl,,0,408,E9,,YYYYYYY,,,BL,,2006,,0,19,,,,
7846741536,98933JG,NY,COM,02/13/2017 12:00:00 AM,48,PICK,FORD,T,81430,86330,89730,20180228,77,77,77,364015,T301,O,0413P,,K,F,436,Sterling Pl,,0,408,J3,,,,,WHITE,,1989,,0,19,,,,
7846741470,DUY5396,NY,PAS,02/13/2017 12:00:00 AM,70,SUBN,TOYOT,T,71030,40930,87330,20170121,77,77,77,364015,T301,O,0225P,,K,O,20,Plaza Street East,,0,408,C,,YYYYYYY,,,GREY,,2015,,0,19,,,,
7846741469,CZC9710,NY,PAS,02/13/2017 12:00:00 AM,14,4DSD,TOYOT,T,87330,0,0,20180829,78,78,78,364015,T301,O,0217P,,K,I,W,Vanderbilt Ave,100ft N/of Sterling,0,408,C,,YYYYYYY,0700A,0400P,SILVE,,2003,,0,19,,,,
7846741457,FTG5536,NY,PAS,02/13/2017 12:00:00 AM,14,4DSD,INFIN,T,72730,40930,24730,20180301,78,78,78,364015,T301,O,0207P,,K,O,115-117,Prospect Pl,,0,408,K7,,YYYYYYY,,,RED,,2006,,0,19,,,,
7846741445,2220568,ID,PAS,02/13/2017 12:00:00 AM,84,DELV,INTER,T,40930,5780,69330,88880088,78,78,78,364015,T301,O,0203P,,K,F,333,Flatbush Ave,,0,408,C3,,,,,WHITE,,0,,0,19,,,,
7846741433,2220568,ID,PAS,02/13/2017 12:00:00 AM,19,DELV,INTER,T,40930,5780,69330,88880088,78,78,78,364015,T301,O,0202P,,K,F,333,Flatbush Ave,,0,408,J6,,YYYYYYY,,,WHITE,,0,,0,19,,,,
7846741408,BEN9108,NY,999,02/13/2017 12:00:00 AM,70,4DSD,HONDA,T,29530,52130,94730,88888888,83,83,83,364015,T301,O,1102A,,K,F,406,Cornelia St,,0,408,K1,,,,,GREY,,0,,0,Cond,,,,
7846741391,75076MH,NY,COM,02/13/2017 12:00:00 AM,82,VAN,ME/BE,T,29530,54100,52130,20180313,83,83,83,364015,T301,O,1058A,,K,O,343,Cornelia St,,0,408,E2,,,,,WH,,2015,,0,Cond,,,,
7846741380,AE81563,CT,999,02/13/2017 12:00:00 AM,40,SUBN,NISSA,T,29530,54100,52130,88880088,83,83,83,364015,T301,O,1056A,,K,F,337,Cornelia St,,0,408,E3,,YYYYYYY,,,BLACK,,0,,5,Cond,,,,
7846741378,649TCD,FL,PAS,02/13/2017 12:00:00 AM,51,2DSD,TOYOT,T,29530,0,0,20180188,83,83,83,364015,T301,O,1051A,,K,I,E,Cornelia St,15ft N/of Knickerboc,0,408,J5,,,,,GREY,,0,,0,Cond,,,,
7846741354,3343321,NH,PAS,02/13/2017 12:00:00 AM,40,4DSD,SUBAR,T,56330,25330,93530,20170788,83,83,83,364015,T301,O,1025A,,K,O,190,Linden St,,0,408,E2,,YYYYYYY,,,GREEN,,0,,7,Cond,,,,
7846741342,65774JV,NY,COM,02/13/2017 12:00:00 AM,40,VAN,MITSU,T,40030,58130,72930,20180516,83,83,83,364015,T301,O,1017A,,K,F,501,Evergreen Ave,,0,408,C,,YYYYYYY,,,WH,,0,,0,Cond,,,,
7846741317,3MZN941,CA,PAS,02/13/2017 12:00:00 AM,40,SUBN,VOLKS,T,25330,19930,60230,20160888,83,83,83,364015,T301,O,0910A,,K,F,315,Central Ave,,0,408,J2,,YYYYYYY,,,RED,,0,,5,Cond,,,,
7846741299,DKH3998,NY,PAS,02/13/2017 12:00:00 AM,14,4DSD,BMW,T,94730,31530,81930,20170912,83,83,83,364015,T301,O,0801A,,K,O,123,Wyckoff Ave,,0,408,C,,YYYYYYY,,,WH,,2010,,0,Cond,,,,
7846741263,KMYL0BH,NY,999,02/13/2017 12:00:00 AM,70,STAK,FORD,T,69230,18630,79730,88888888,79,79,79,364015,T301,O,0651A,,K,F,517,Park Ave,,0,408,I4,,,,,BLACK,,0,,0,Cond,,,,
8039051733,DTP1490,NY,PAS,02/13/2017 12:00:00 AM,20,SUBN,HONDA,T,43330,23930,40030,20170928,83,83,83,361830,T301,Y,1257P,,K,F,1175,Gates Ave,,0,408,D,,YYYYY,0800A,0600P,GY,,2015,,0,11,,,,
8039051721,FPN1962,NY,PAS,02/13/2017 12:00:00 AM,20,SUBN,CADIL,T,23230,0,0,20170926,81,81,81,361830,T301,Y,1203P,,K,I,N,Broadway,55ft E/of Howard Ave,0,408,I4,,YYYYYYY,,,BLUE,,2008,,0,11,,,,
8039051708,ECZ5899,NY,PAS,02/13/2017 12:00:00 AM,38,4DSD,MAZDA,T,23230,54130,54130,20170918,81,81,81,361830,T301,Y,1117A,,K,F,1185,Broadway,,0,408,I4,,YYYYYY,0900A,0700P,SILVE,,2001,,0,11,,,,
8039051680,FTB1287,NY,PAS,02/13/2017 12:00:00 AM,38,SUBN,FORD,T,23230,33430,31530,20170815,81,81,81,361830,T301,Y,1109A,,K,O,1096,Broadway,,0,408,J6,,YYYYYY,0900A,0700P,BROWN,,2008,,0,11,,,,
8039051630,FBC2519,NY,PAS,02/13/2017 12:00:00 AM,74,4DSD,BMW,T,23230,82030,60130,20180806,90,90,90,361830,T301,Y,1051A,,K,O,922,Broadway,,0,408,I4,,,,,BLACK,,2011,,0,11,,,,
8039051629,DPB8760,NY,PAS,02/13/2017 12:00:00 AM,38,SUBN,FORD,T,23230,82030,60130,20170809,90,90,90,361830,T301,Y,1049A,,K,F,917,Broadway,,0,408,I4,,YYYYYY,0900A,0700P,BL,,2005,,0,11,,,,
8039051617,KFM2718,PA,PAS,02/13/2017 12:00:00 AM,38,2DSD,BMW,T,23230,18930,12730,20170888,90,90,90,361830,T301,Y,1047A,,K,F,889,Broadway,,0,408,I3,,YYYYYY,0900A,0700P,BLACK,,0,,0,11,,,,
7864366946,FEJ3134,NY,PAS,02/13/2017 12:00:00 AM,20,SUBN,MAZDA,T,69230,0,0,20181026,88,88,88,349496,T301,B,0104P,,K,I,N,Park Ave,10ft E/of Graham Ave,0,408,D,,YYYYYYY,,,GREY,,2014,,0,04,,,,
7864366910,63611E1,CA,PAS,02/13/2017 12:00:00 AM,14,VAN,CHEVR,T,69230,0,0,20170588,88,88,88,349496,T301,B,1253P,,K,I,S,Park Ave,30ft E/of Graham Ave,0,408,C,,YYYYYYY,,,WHITE,,0,,0,04,,,,
7864366909,2275823,IN,PAS,02/13/2017 12:00:00 AM,14,TRLR,FRUEH,T,45030,69230,63030,88880088,88,88,88,349496,T301,B,1153A,,K,F,106,Grand Ave,,0,408,A1,,YYYYY,0700A,0500P,BLUE,,0,,0,04,,,,
7864366879,BAF9572,NY,PAS,02/13/2017 12:00:00 AM,68,SUBN,TOYOT,T,39330,69230,63030,20170916,88,88,88,349496,T301,B,1038A,,K,F,109,Emerson Pl,,0,408,I3,,,,,GY,,2005,,0,04,,,,
8039051678,GMU7824,NY,PAS,02/13/2017 12:00:00 AM,71,PICK,CHEVR,T,23230,54730,33430,20180930,90,90,90,361830,T301,Y,1106A,,K,F,1087,Broadway,,0,408,J6,,YYYYYYY,,,WHITE,,1999,,0,11,,,,
8039051654,GWM3694,NY,PAS,02/13/2017 12:00:00 AM,71,SUBN,HONDA,T,23230,82930,88130,20170405,90,90,90,361830,T301,Y,1058A,,K,F,961,Broadway,,0,408,I3,,YYYYYYY,,,GR,,0,,0,11,,,,
8039051642,H21GAV,NJ,PAS,02/13/2017 12:00:00 AM,37,SUBN,JEEP,T,23230,82030,60130,88888888,90,90,90,361830,T301,Y,1052A,1041A,K,O,922,Broadway,,0,408,J2,,YYYYYY,0900A,0700P,GREY,,0,319-3107,0,11,,,,
